event_id,timestamp_utc,timestamp_lst,event_type,confidence,uncertainty_classification,modalities,spatial_coords,uncertainty,thumbnail
EVENT_000122,2023-01-06T02:00:00,2023-01-06T02:00:00,ANOMALY,0.9757367372512817,0.9514734745025635,"{'thermal': False, 'seismic': False}","{'lat': -89.49937274217034, 'lon': 0.048708145081071255, 'altitude_m': -2037.722311033729, 'enu': {'east': 47.180922639200475, 'north': 69.62561909337671, 'up': -37.72231103372915}}","{'position_m': 5.259325732567117, 'time_s': 190.3389916983772, 'classification': 0.47573673725128174}",thumbnail_000122.png
EVENT_000123,2023-01-06T03:00:00,2023-01-06T03:00:00,NORMAL,0.1035400852560997,0.7929198145866394,"{'thermal': False, 'seismic': False}","{'lat': -89.49926013693056, 'lon': 0.04210955353720323, 'altitude_m': -1987.523872895675, 'enu': {'east': 40.789227027701884, 'north': 82.12480070806077, 'up': 12.476127104325109}}","{'position_m': 43.945759717889395, 'time_s': 193.2347435206617, 'classification': 0.3964599072933197}",thumbnail_000123.png
EVENT_000124,2023-01-06T04:00:00,2023-01-06T04:00:00,NORMAL,0.3833709955215454,0.23325800895690918,"{'thermal': False, 'seismic': False}","{'lat': -89.50083922862915, 'lon': -0.028274698275509415, 'altitude_m': -1966.934549343475, 'enu': {'east': -27.388157560981895, 'north': -93.15437783589418, 'up': 33.06545065652497}}","{'position_m': 17.45742700034192, 'time_s': 247.7070920953753, 'classification': 0.11662900447845459}",thumbnail_000124.png
EVENT_000125,2023-01-06T05:00:00,2023-01-06T05:00:00,NORMAL,0.06005188077688217,0.8798962235450745,"{'thermal': False, 'seismic': False}","{'lat': -89.49934942699103, 'lon': -0.028336912480336658, 'altitude_m': -2028.048947491904, 'enu': {'east': -27.44842106681091, 'north': 72.21360399494432, 'up': -28.04894749190413}}","{'position_m': 17.914415099182502, 'time_s': 232.37652243720075, 'classification': 0.43994811177253723}",thumbnail_000125.png
EVENT_000126,2023-01-06T06:00:00,2023-01-06T06:00:00,NORMAL,0.28578808903694153,0.42842382192611694,"{'thermal': True, 'seismic': False}","{'lat': -89.49988148356763, 'lon': -0.07964979919842737, 'altitude_m': -1951.4632687758265, 'enu': {'east': -77.15241481592064, 'north': 13.155323993312095, 'up': 48.536731224173465}}","{'position_m': 48.75281599474462, 'time_s': 234.14787366162122, 'classification': 0.21421191096305847}",thumbnail_000126.png
EVENT_000127,2023-01-06T07:00:00,2023-01-06T07:00:00,NORMAL,0.10435062646865845,0.7912987470626831,"{'thermal': False, 'seismic': False}","{'lat': -89.49997755377319, 'lon': -0.003142869870864829, 'altitude_m': -1975.8313055771334, 'enu': {'east': -3.0443265699307602, 'north': 2.4915311763843135, 'up': 24.16869442286655}}","{'position_m': 24.082207181996907, 'time_s': 55.45003450765339, 'classification': 0.39564937353134155}",thumbnail_000127.png
EVENT_000128,2023-01-06T08:00:00,2023-01-06T08:00:00,NORMAL,0.09248758852481842,0.8150248527526855,"{'thermal': True, 'seismic': False}","{'lat': -89.49973864113916, 'lon': -0.0582208681874154, 'altitude_m': -2007.8296065446718, 'enu': {'east': -56.395378501182705, 'north': 29.010833553865893, 'up': -7.829606544671819}}","{'position_m': 35.243446804884314, 'time_s': 121.36246303549719, 'classification': 0.4075124263763428}",thumbnail_000128.png
EVENT_000129,2023-01-06T09:00:00,2023-01-06T09:00:00,NORMAL,0.2304636389017105,0.5390727519989014,"{'thermal': True, 'seismic': False}","{'lat': -89.4996699389974, 'lon': 0.039482322354520316, 'altitude_m': -1967.7416124088327, 'enu': {'east': 38.24437152193087, 'north': 36.63677128909629, 'up': 32.25838759116739}}","{'position_m': 7.481534345141189, 'time_s': 270.2711180696793, 'classification': 0.2695363759994507}",thumbnail_000129.png
EVENT_000130,2023-01-06T10:00:00,2023-01-06T10:00:00,NORMAL,0.2538384795188904,0.49232304096221924,"{'thermal': True, 'seismic': False}","{'lat': -89.50077986414429, 'lon': -0.0003942095651355157, 'altitude_m': -2009.4751911972312, 'enu': {'east': -0.38184929779885124, 'north': -86.56492001685798, 'up': -9.475191197231126}}","{'position_m': 26.95342225409897, 'time_s': 244.70127409233467, 'classification': 0.24616152048110962}",thumbnail_000130.png
EVENT_000131,2023-01-06T11:00:00,2023-01-06T11:00:00,ANOMALY,0.9710412621498108,0.9420825242996216,"{'thermal': False, 'seismic': False}","{'lat': -89.50064861524565, 'lon': -0.08123122321033334, 'altitude_m': -2023.6316197365384, 'enu': {'east': -78.68425397426513, 'north': -71.9962922679102, 'up': -23.631619736538354}}","{'position_m': 25.375779805014638, 'time_s': 216.34057190805643, 'classification': 0.4710412621498108}",thumbnail_000131.png
EVENT_000132,2023-01-06T12:00:00,2023-01-06T12:00:00,ANOMALY,0.520309567451477,0.0406191349029541,"{'thermal': True, 'seismic': False}","{'lat': -89.49976018366962, 'lon': -0.05146761220621285, 'altitude_m': -2000.5726149861728, 'enu': {'east': -49.85386788768045, 'north': 26.619612671489506, 'up': -0.5726149861728587}}","{'position_m': 14.05842127517323, 'time_s': 219.92318895925965, 'classification': 0.02030956745147705}",thumbnail_000132.png
EVENT_000133,2023-01-06T13:00:00,2023-01-06T13:00:00,ANOMALY,0.967227578163147,0.934455156326294,"{'thermal': False, 'seismic': False}","{'lat': -89.49951187139267, 'lon': -0.019742724111608153, 'altitude_m': -2007.7963940449313, 'enu': {'east': -19.12369969019514, 'north': 54.182275412854096, 'up': -7.796394044931262}}","{'position_m': 29.091424530790633, 'time_s': 251.59398199031045, 'classification': 0.467227578163147}",thumbnail_000133.png
EVENT_000134,2023-01-06T14:00:00,2023-01-06T14:00:00,ANOMALY,0.5484346151351929,0.09686923027038574,"{'thermal': True, 'seismic': False}","{'lat': -89.50073813160256, 'lon': -0.06516916638082314, 'altitude_m': -1972.9014074464521, 'enu': {'east': -63.125815864207354, 'north': -81.93260788447843, 'up': 27.098592553547846}}","{'position_m': 18.339697451501223, 'time_s': 287.62952601665296, 'classification': 0.04843461513519287}",thumbnail_000134.png
EVENT_000135,2023-01-06T15:00:00,2023-01-06T15:00:00,ANOMALY,0.942083477973938,0.884166955947876,"{'thermal': False, 'seismic': False}","{'lat': -89.49925132670758, 'lon': -0.012967924284460586, 'altitude_m': -1977.8467138878095, 'enu': {'east': -12.561320728551294, 'north': 83.1027354583828, 'up': 22.153286112190557}}","{'position_m': 4.344235562350487, 'time_s': 251.28661822020578, 'classification': 0.442083477973938}",thumbnail_000135.png
EVENT_000136,2023-01-06T16:00:00,2023-01-06T16:00:00,NORMAL,0.13864943385124207,0.7227011322975159,"{'thermal': False, 'seismic': False}","{'lat': -89.49918182533956, 'lon': -0.021339206823470118, 'altitude_m': -2036.4998722578794, 'enu': {'east': -20.670125389589145, 'north': 90.81738730792662, 'up': -36.499872257879304}}","{'position_m': 30.90982868338992, 'time_s': 284.8427323202719, 'classification': 0.36135056614875793}",thumbnail_000136.png
EVENT_000137,2023-01-06T17:00:00,2023-01-06T17:00:00,ANOMALY,0.9787444472312927,0.9574888944625854,"{'thermal': False, 'seismic': False}","{'lat': -89.5006089840038, 'lon': 0.008226493874797262, 'altitude_m': -1965.8470339689957, 'enu': {'east': 7.968555781638685, 'north': -67.59722442168308, 'up': 34.15296603100434}}","{'position_m': 24.703992154688226, 'time_s': 81.70345549526627, 'classification': 0.4787444472312927}",thumbnail_000137.png
EVENT_000138,2023-01-06T18:00:00,2023-01-06T18:00:00,NORMAL,0.2794656753540039,0.4410686492919922,"{'thermal': False, 'seismic': False}","{'lat': -89.49977777918755, 'lon': -0.07130118921591355, 'altitude_m': -2002.576269129963, 'enu': {'east': -69.06557182335276, 'north': 24.666510180998145, 'up': -2.5762691299630376}}","{'position_m': 42.473984616413304, 'time_s': 286.6156575043202, 'classification': 0.2205343246459961}",thumbnail_000138.png
EVENT_000139,2023-01-06T19:00:00,2023-01-06T19:00:00,NORMAL,0.08348140865564346,0.8330371975898743,"{'thermal': True, 'seismic': False}","{'lat': -89.49963076477533, 'lon': -0.01800585555112573, 'altitude_m': -1990.1713941731846, 'enu': {'east': -17.441289878649542, 'north': 40.98510993779061, 'up': 9.828605826815462}}","{'position_m': 17.87480287016743, 'time_s': 106.11050817913143, 'classification': 0.41651859879493713}",thumbnail_000139.png
EVENT_000140,2023-01-06T20:00:00,2023-01-06T20:00:00,NORMAL,0.16296499967575073,0.6740700006484985,"{'thermal': True, 'seismic': False}","{'lat': -89.50089668578265, 'lon': -0.08718043534727651, 'altitude_m': -1953.2300611792914, 'enu': {'east': -84.44693118420858, 'north': -99.53212187484435, 'up': 46.769938820708646}}","{'position_m': 23.524394125295423, 'time_s': 23.704089700517006, 'classification': 0.33703500032424927}",thumbnail_000140.png
EVENT_000141,2023-01-06T21:00:00,2023-01-06T21:00:00,NORMAL,0.0701512023806572,0.8596975803375244,"{'thermal': True, 'seismic': False}","{'lat': -89.49944607161835, 'lon': -0.03828097164829161, 'altitude_m': -1953.7901214235883, 'enu': {'east': -37.08068863811782, 'north': 61.486050363352234, 'up': 46.20987857641177}}","{'position_m': 1.2574371093608607, 'time_s': 31.825030058109718, 'classification': 0.4298487901687622}",thumbnail_000141.png
EVENT_000142,2023-01-06T22:00:00,2023-01-06T22:00:00,NORMAL,0.2071448266506195,0.585710346698761,"{'thermal': True, 'seismic': False}","{'lat': -89.50074467529394, 'lon': 0.004398031834340438, 'altitude_m': -1954.182920699607, 'enu': {'east': 4.260133482713883, 'north': -82.65895762756328, 'up': 45.81707930039303}}","{'position_m': 39.71066438080095, 'time_s': 207.47750950124654, 'classification': 0.2928551733493805}",thumbnail_000142.png
EVENT_000143,2023-01-06T23:00:00,2023-01-06T23:00:00,ANOMALY,0.9735904335975647,0.9471808671951294,"{'thermal': False, 'seismic': False}","{'lat': -89.49959621021753, 'lon': 0.0534841407921991, 'altitude_m': -1986.2768420210514, 'enu': {'east': 51.807169107769965, 'north': 44.82066585462772, 'up': 13.723157978948684}}","{'position_m': 38.16122828333839, 'time_s': 192.04586621494428, 'classification': 0.4735904335975647}",thumbnail_000143.png
EVENT_000144,2023-01-07T00:00:00,2023-01-07T00:00:00,ANOMALY,0.9671692252159119,0.9343384504318237,"{'thermal': False, 'seismic': False}","{'lat': -89.49965193655594, 'lon': 0.030282477573793504, 'altitude_m': -2044.840419334129, 'enu': {'east': 29.33298382343267, 'north': 38.635042291384934, 'up': -44.840419334129}}","{'position_m': 49.04826320881942, 'time_s': 271.1057799781715, 'classification': 0.46716922521591187}",thumbnail_000144.png
EVENT_000145,2023-01-07T01:00:00,2023-01-07T01:00:00,NORMAL,0.05387488380074501,0.8922502398490906,"{'thermal': True, 'seismic': False}","{'lat': -89.49910026396475, 'lon': 0.018224161968040175, 'altitude_m': -1994.419341856282, 'enu': {'east': 17.652751393986208, 'north': 99.87069991316696, 'up': 5.580658143717962}}","{'position_m': 33.82595576295192, 'time_s': 14.205465875319952, 'classification': 0.4461251199245453}",thumbnail_000145.png
EVENT_000146,2023-01-07T02:00:00,2023-01-07T02:00:00,NORMAL,0.39274919033050537,0.21450161933898926,"{'thermal': True, 'seismic': False}","{'lat': -89.49958374113251, 'lon': -0.0783521824225729, 'altitude_m': -2030.740097221437, 'enu': {'east': -75.89548424270711, 'north': 46.20473429165634, 'up': -30.740097221436958}}","{'position_m': 24.187295785985338, 'time_s': 94.54360209517067, 'classification': 0.10725080966949463}",thumbnail_000146.png
EVENT_000147,2023-01-07T03:00:00,2023-01-07T03:00:00,NORMAL,0.13081978261470795,0.7383604049682617,"{'thermal': True, 'seismic': False}","{'lat': -89.49955844225563, 'lon': 0.06098038057386209, 'altitude_m': -2044.5117385353526, 'enu': {'east': 59.06836759181948, 'north': 49.012909624044084, 'up': -44.51173853535251}}","{'position_m': 6.648819041116934, 'time_s': 127.10703525942324, 'classification': 0.36918020248413086}",thumbnail_000147.png
EVENT_000148,2023-01-07T04:00:00,2023-01-07T04:00:00,NORMAL,0.45474573969841003,0.09050852060317993,"{'thermal': True, 'seismic': False}","{'lat': -89.4997294281974, 'lon': 0.02984511042103172, 'altitude_m': -2013.5302750542694, 'enu': {'east': 28.909330125164445, 'north': 30.03347008864563, 'up': -13.530275054269417}}","{'position_m': 23.302040566771648, 'time_s': 157.2079382452795, 'classification': 0.045254260301589966}",thumbnail_000148.png
EVENT_000149,2023-01-07T05:00:00,2023-01-07T05:00:00,NORMAL,0.2791871130466461,0.44162577390670776,"{'thermal': True, 'seismic': False}","{'lat': -89.49994546822948, 'lon': 0.07949211145747846, 'altitude_m': -2005.8967838251838, 'enu': {'east': 76.9996713046562, 'north': 6.053026526980034, 'up': -5.896783825183839}}","{'position_m': 28.473182506172186, 'time_s': 144.83750326938184, 'classification': 0.22081288695335388}",thumbnail_000149.png
EVENT_000150,2023-01-07T06:00:00,2023-01-07T06:00:00,NORMAL,0.20383310317993164,0.5923337936401367,"{'thermal': False, 'seismic': False}","{'lat': -89.49993080812544, 'lon': 0.06276331188853423, 'altitude_m': -1983.834482491946, 'enu': {'east': 60.79539588017951, 'north': 7.680298076157513, 'up': 16.16551750805415}}","{'position_m': 20.819787034410687, 'time_s': 172.15590007060624, 'classification': 0.29616689682006836}",thumbnail_000150.png
EVENT_000151,2023-01-07T07:00:00,2023-01-07T07:00:00,NORMAL,0.14757230877876282,0.7048553824424744,"{'thermal': True, 'seismic': False}","{'lat': -89.49932132364349, 'lon': -0.015110367591468074, 'altitude_m': -2008.249391597211, 'enu': {'east': -14.636588669027134, 'north': 75.33307557248989, 'up': -8.249391597210789}}","{'position_m': 37.154932578419725, 'time_s': 156.53026485374082, 'classification': 0.3524276912212372}",thumbnail_000151.png
EVENT_000152,2023-01-07T08:00:00,2023-01-07T08:00:00,NORMAL,0.2903745174407959,0.4192509651184082,"{'thermal': False, 'seismic': False}","{'lat': -89.50056671547824, 'lon': -0.10318790666258057, 'altitude_m': -2011.6036110080274, 'enu': {'east': -99.95249528482309, 'north': -62.90541808465551, 'up': -11.603611008027428}}","{'position_m': 23.635199678203794, 'time_s': 297.11205268919133, 'classification': 0.2096254825592041}",thumbnail_000152.png
EVENT_000153,2023-01-07T09:00:00,2023-01-07T09:00:00,ANOMALY,0.5260428190231323,0.05208563804626465,"{'thermal': True, 'seismic': False}","{'lat': -89.5008059750703, 'lon': -0.10127845462416224, 'altitude_m': -2041.1456589386382, 'enu': {'east': -98.10291327430039, 'north': -89.46323280455428, 'up': -41.145658938638185}}","{'position_m': 46.69690556183739, 'time_s': 21.938882018493835, 'classification': 0.026042819023132324}",thumbnail_000153.png
EVENT_000154,2023-01-07T10:00:00,2023-01-07T10:00:00,NORMAL,0.05699000507593155,0.8860200047492981,"{'thermal': False, 'seismic': False}","{'lat': -89.5004113748269, 'lon': 0.016674255380934918, 'altitude_m': -2010.1712616024365, 'enu': {'east': 16.151441445465537, 'north': -45.66260578619919, 'up': -10.171261602436445}}","{'position_m': 2.8422418871067827, 'time_s': 144.45461673009493, 'classification': 0.44301000237464905}",thumbnail_000154.png
EVENT_000155,2023-01-07T11:00:00,2023-01-07T11:00:00,NORMAL,0.3147014379501343,0.37059712409973145,"{'thermal': True, 'seismic': False}","{'lat': -89.4995814922393, 'lon': 0.004649625280246037, 'altitude_m': -2049.665363795702, 'enu': {'east': 4.503838326904614, 'north': 46.45436143692902, 'up': -49.66536379570208}}","{'position_m': 5.493267420460077, 'time_s': 101.5747686846982, 'classification': 0.18529856204986572}",thumbnail_000155.png
EVENT_000156,2023-01-07T12:00:00,2023-01-07T12:00:00,NORMAL,0.06936153769493103,0.8612769246101379,"{'thermal': False, 'seismic': False}","{'lat': -89.49961161564822, 'lon': 0.07284849688148534, 'altitude_m': -1991.0891465529105, 'enu': {'east': 70.56436433838027, 'north': 43.11066304684837, 'up': 8.910853447089487}}","{'position_m': 23.898227560344978, 'time_s': 89.80386006000978, 'classification': 0.43063846230506897}",thumbnail_000156.png
EVENT_000157,2023-01-07T13:00:00,2023-01-07T13:00:00,NORMAL,0.08189969509840012,0.8362005949020386,"{'thermal': True, 'seismic': False}","{'lat': -89.50070366198436, 'lon': -0.09392483644575475, 'altitude_m': -2010.8369859459644, 'enu': {'east': -90.97986455593536, 'north': -78.10648026417697, 'up': -10.836985945964393}}","{'position_m': 14.586016639141906, 'time_s': 273.1913915152028, 'classification': 0.4181002974510193}",thumbnail_000157.png
EVENT_000158,2023-01-07T14:00:00,2023-01-07T14:00:00,NORMAL,0.3460584580898285,0.307883083820343,"{'thermal': False, 'seismic': False}","{'lat': -89.50043426549261, 'lon': 0.0615270169537149, 'altitude_m': -1991.1445771026754, 'enu': {'east': 59.59786442867667, 'north': -48.203469679637266, 'up': 8.855422897324537}}","{'position_m': 7.097440307545961, 'time_s': 286.9682935702681, 'classification': 0.1539415419101715}",thumbnail_000158.png
EVENT_000159,2023-01-07T15:00:00,2023-01-07T15:00:00,ANOMALY,0.8538797497749329,0.7077594995498657,"{'thermal': True, 'seismic': False}","{'lat': -89.49927256942851, 'lon': 0.020812248165634314, 'altitude_m': -1951.081509018664, 'enu': {'east': 20.15968928843961, 'north': 80.7447934350541, 'up': 48.91849098133589}}","{'position_m': 49.134195238924, 'time_s': 265.37549446131936, 'classification': 0.35387974977493286}",thumbnail_000159.png
EVENT_000160,2023-01-07T16:00:00,2023-01-07T16:00:00,NORMAL,0.10480517894029617,0.7903896570205688,"{'thermal': True, 'seismic': False}","{'lat': -89.49939130498147, 'lon': -0.02032111224145117, 'altitude_m': -2026.943080419498, 'enu': {'east': -19.683952714902503, 'north': 67.5651470566491, 'up': -26.9430804194981}}","{'position_m': 37.424288321787586, 'time_s': 20.430936435385313, 'classification': 0.3951948285102844}",thumbnail_000160.png
EVENT_000161,2023-01-07T17:00:00,2023-01-07T17:00:00,NORMAL,0.10152720659971237,0.7969455718994141,"{'thermal': True, 'seismic': False}","{'lat': -89.50020884574506, 'lon': -0.09354395819026398, 'altitude_m': -2046.3268062573386, 'enu': {'east': -90.6109285704374, 'north': -23.181877701750082, 'up': -46.32680625733864}}","{'position_m': 41.701483369780604, 'time_s': 36.98128984846379, 'classification': 0.39847278594970703}",thumbnail_000161.png
EVENT_000162,2023-01-07T18:00:00,2023-01-07T18:00:00,ANOMALY,0.9156819581985474,0.8313639163970947,"{'thermal': True, 'seismic': False}","{'lat': -89.49976616590452, 'lon': 0.062101089750790095, 'altitude_m': -2028.3675976963445, 'enu': {'east': 60.153937425975016, 'north': 25.95558459923062, 'up': -28.36759769634465}}","{'position_m': 47.90624288618296, 'time_s': 248.0355030423958, 'classification': 0.41568195819854736}",thumbnail_000162.png
EVENT_000163,2023-01-07T19:00:00,2023-01-07T19:00:00,ANOMALY,0.6307193636894226,0.2614387273788452,"{'thermal': True, 'seismic': False}","{'lat': -89.50043201194964, 'lon': 0.005168351559474993, 'altitude_m': -1998.4752075685274, 'enu': {'east': 5.006300172053642, 'north': -47.95332640969454, 'up': 1.5247924314725907}}","{'position_m': 26.394757967143217, 'time_s': 179.58494765667197, 'classification': 0.1307193636894226}",thumbnail_000163.png
EVENT_000164,2023-01-07T20:00:00,2023-01-07T20:00:00,NORMAL,0.02690170705318451,0.9461965560913086,"{'thermal': False, 'seismic': False}","{'lat': -89.50006598063385, 'lon': 0.08206019075774759, 'altitude_m': -1987.706261706488, 'enu': {'east': 79.48722960924079, 'north': -7.323850356876022, 'up': 12.293738293511872}}","{'position_m': 25.0681307025627, 'time_s': 298.9043969662106, 'classification': 0.4730982780456543}",thumbnail_000164.png
EVENT_000165,2023-01-07T21:00:00,2023-01-07T21:00:00,NORMAL,0.496437132358551,0.007125735282897949,"{'thermal': True, 'seismic': False}","{'lat': -89.4993511228533, 'lon': 0.08154096943822439, 'altitude_m': -2004.2567902226292, 'enu': {'east': 78.98428824556797, 'north': 72.02536328358477, 'up': -4.25679022262927}}","{'position_m': 37.6457086005192, 'time_s': 11.424682909913647, 'classification': 0.0035628676414489746}",thumbnail_000165.png
EVENT_000166,2023-01-07T22:00:00,2023-01-07T22:00:00,NORMAL,0.02724459394812584,0.9455108046531677,"{'thermal': False, 'seismic': False}","{'lat': -89.5008209429486, 'lon': -0.004815626172139633, 'altitude_m': -1964.7806466652992, 'enu': {'east': -4.664634333926315, 'north': -91.12466729335264, 'up': 35.21935333470077}}","{'position_m': 20.16731853793861, 'time_s': 82.61485308203817, 'classification': 0.47275540232658386}",thumbnail_000166.png
EVENT_000167,2023-01-07T23:00:00,2023-01-07T23:00:00,NORMAL,0.04842553287744522,0.9031489491462708,"{'thermal': True, 'seismic': False}","{'lat': -89.49957619341528, 'lon': 0.08911196405913653, 'altitude_m': -2021.8609039422474, 'enu': {'east': 86.31789766379799, 'north': 47.04253090469055, 'up': -21.860903942247322}}","{'position_m': 2.7356960525087084, 'time_s': 99.38635824559142, 'classification': 0.4515744745731354}",thumbnail_000167.png
EVENT_000168,2023-01-08T00:00:00,2023-01-08T00:00:00,ANOMALY,0.9673356413841248,0.9346712827682495,"{'thermal': True, 'seismic': False}","{'lat': -89.50081300255555, 'lon': 0.04040989297078502, 'altitude_m': -1996.7397480599238, 'enu': {'east': 39.14285856995002, 'north': -90.24328366536538, 'up': 3.260251940076209}}","{'position_m': 13.37980560408337, 'time_s': 2.519559805589764, 'classification': 0.46733564138412476}",thumbnail_000168.png
EVENT_000169,2023-01-08T01:00:00,2023-01-08T01:00:00,ANOMALY,0.7549258470535278,0.5098516941070557,"{'thermal': True, 'seismic': False}","{'lat': -89.4991144588556, 'lon': 0.08144980909381049, 'altitude_m': -2043.8482973760765, 'enu': {'east': 78.89598619361348, 'north': 98.29506702900963, 'up': -43.848297376076495}}","{'position_m': 48.14397665701044, 'time_s': 33.731189156281715, 'classification': 0.25492584705352783}",thumbnail_000169.png
EVENT_000170,2023-01-08T02:00:00,2023-01-08T02:00:00,NORMAL,0.3801501393318176,0.23969972133636475,"{'thermal': True, 'seismic': False}","{'lat': -89.49987149740194, 'lon': 0.08393447231021779, 'altitude_m': -1983.7887989893436, 'enu': {'east': 81.30274388891601, 'north': 14.263788383914829, 'up': 16.211201010656467}}","{'position_m': 44.262407187735604, 'time_s': 155.30762711264137, 'classification': 0.11984986066818237}",thumbnail_000170.png
EVENT_000171,2023-01-08T03:00:00,2023-01-08T03:00:00,NORMAL,0.08524215966463089,0.8295156955718994,"{'thermal': True, 'seismic': False}","{'lat': -89.49996169313121, 'lon': 0.04829629278522136, 'altitude_m': -1963.1839195948453, 'enu': {'east': 46.781983790740355, 'north': 4.25206243608298, 'up': 36.81608040515469}}","{'position_m': 27.645166491872562, 'time_s': 259.4833712118972, 'classification': 0.4147578477859497}",thumbnail_000171.png
EVENT_000172,2023-01-08T04:00:00,2023-01-08T04:00:00,NORMAL,0.21556566655635834,0.5688686370849609,"{'thermal': True, 'seismic': False}","{'lat': -89.50029908310135, 'lon': -0.07011851406803975, 'altitude_m': -2026.1309968698984, 'enu': {'east': -67.91997893398559, 'north': -33.19822425095242, 'up': -26.130996869898247}}","{'position_m': 13.018991080511393, 'time_s': 48.04485725105527, 'classification': 0.28443431854248047}",thumbnail_000172.png
EVENT_000173,2023-01-08T05:00:00,2023-01-08T05:00:00,ANOMALY,0.9795061349868774,0.9590122699737549,"{'thermal': False, 'seismic': False}","{'lat': -89.50055996118958, 'lon': 0.04108639338124622, 'altitude_m': -1961.836286722965, 'enu': {'east': 39.79814760791754, 'north': -62.15569204299882, 'up': 38.163713277035015}}","{'position_m': 46.574427174977195, 'time_s': 32.64439405474661, 'classification': 0.47950613498687744}",thumbnail_000173.png
EVENT_000174,2023-01-08T06:00:00,2023-01-08T06:00:00,NORMAL,0.09208357334136963,0.8158328533172607,"{'thermal': False, 'seismic': False}","{'lat': -89.50089163032297, 'lon': 0.07826836620489266, 'altitude_m': -1968.00530825919, 'enu': {'east': 75.81429604562632, 'north': -98.97096584905705, 'up': 31.994691740810012}}","{'position_m': 48.10444912106046, 'time_s': 140.1755326222251, 'classification': 0.40791642665863037}",thumbnail_000174.png
EVENT_000175,2023-01-08T07:00:00,2023-01-08T07:00:00,NORMAL,0.2256079763174057,0.5487840175628662,"{'thermal': False, 'seismic': False}","{'lat': -89.49989877164857, 'lon': -0.10300567529752427, 'altitude_m': -1974.3364196215066, 'enu': {'east': -99.7759777039781, 'north': 11.236347007951395, 'up': 25.663580378493464}}","{'position_m': 12.202632914721253, 'time_s': 272.701691471541, 'classification': 0.2743920087814331}",thumbnail_000175.png
EVENT_000176,2023-01-08T08:00:00,2023-01-08T08:00:00,ANOMALY,0.9889082312583923,0.9778164625167847,"{'thermal': False, 'seismic': False}","{'lat': -89.50031273229459, 'lon': -0.08587286084675778, 'altitude_m': -1994.015568769117, 'enu': {'east': -83.18035510640307, 'north': -34.7132846993414, 'up': 5.984431230882947}}","{'position_m': 13.67572820419749, 'time_s': 58.74672651160063, 'classification': 0.48890823125839233}",thumbnail_000176.png
EVENT_000177,2023-01-08T09:00:00,2023-01-08T09:00:00,ANOMALY,0.9788243770599365,0.957648754119873,"{'thermal': False, 'seismic': False}","{'lat': -89.49942580284595, 'lon': -0.10136373432684413, 'altitude_m': -2037.155128190681, 'enu': {'east': -98.18551906945501, 'north': 63.73588409996836, 'up': -37.15512819068086}}","{'position_m': 6.676348982232625, 'time_s': 113.63191323405283, 'classification': 0.4788243770599365}",thumbnail_000177.png
EVENT_000178,2023-01-08T10:00:00,2023-01-08T10:00:00,NORMAL,0.05135224014520645,0.8972955346107483,"{'thermal': True, 'seismic': False}","{'lat': -89.49938716846353, 'lon': -0.013990509486141318, 'altitude_m': -2010.7848788554804, 'enu': {'east': -13.551843221497535, 'north': 68.02430054824376, 'up': -10.784878855480343}}","{'position_m': 14.883804465013498, 'time_s': 6.509887902727023, 'classification': 0.44864776730537415}",thumbnail_000178.png
EVENT_000179,2023-01-08T11:00:00,2023-01-08T11:00:00,ANOMALY,0.5999644994735718,0.19992899894714355,"{'thermal': True, 'seismic': False}","{'lat': -89.50058783157603, 'lon': 0.05963110336336954, 'altitude_m': -1972.9145891459011, 'enu': {'east': 57.76139637414886, 'north': -65.24930493848663, 'up': 27.08541085409898}}","{'position_m': 9.795368847767836, 'time_s': 226.35595138110523, 'classification': 0.09996449947357178}",thumbnail_000179.png
EVENT_000180,2023-01-08T12:00:00,2023-01-08T12:00:00,NORMAL,0.04430403932929039,0.9113919138908386,"{'thermal': False, 'seismic': False}","{'lat': -89.4996241945863, 'lon': 0.05595118321988958, 'altitude_m': -2002.642611156491, 'enu': {'east': 54.196858506427105, 'north': 41.71440092052586, 'up': -2.6426111564911494}}","{'position_m': 47.41759652456056, 'time_s': 50.74689849274943, 'classification': 0.4556959569454193}",thumbnail_000180.png
EVENT_000181,2023-01-08T13:00:00,2023-01-08T13:00:00,NORMAL,0.11955353617668152,0.760892927646637,"{'thermal': True, 'seismic': False}","{'lat': -89.49911684977883, 'lon': 0.07276442845431773, 'altitude_m': -1982.3947742813245, 'enu': {'east': 70.48293183972953, 'north': 98.02967455012941, 'up': 17.60522571867544}}","{'position_m': 3.8381025673811164, 'time_s': 23.33363090959835, 'classification': 0.3804464638233185}",thumbnail_000181.png
EVENT_000182,2023-01-08T14:00:00,2023-01-08T14:00:00,ANOMALY,0.9577442407608032,0.9154884815216064,"{'thermal': False, 'seismic': False}","{'lat': -89.5002097076389, 'lon': 0.019490281025306713, 'altitude_m': -2043.4373855425988, 'enu': {'east': 18.879171845709067, 'north': -23.27754791887564, 'up': -43.437385542598705}}","{'position_m': 22.851957043505752, 'time_s': 194.62451937717037, 'classification': 0.4577442407608032}",thumbnail_000182.png
